anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,feedback_weight,margin_aug,aug_seen_count,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight
77,1,natops_train_121,0,0.49999999927639643,0.49999999927639643,0.49999999999949996,5.257718584527003,6,1.0,77,mid,0.5,1.0,0.5,232,0.0005928594756021664,3.9629278256559664,3.41540744383199,2.85828197459048,0.8720452893864025,5.7525958283381025,11,0.04287669062614441,0.0,0.36947131156921387,0.3650760054588318,-0.00439530611038208,3.5812857151031494,0.9729141592979431
77,2,natops_train_121,0,0.8999999986975136,0.8999999986975136,0.8999999999991,5.257718584527003,6,1.0,77,edge,0.9,1.0,0.9,233,0.0009827501503899322,3.981296747909715,7.374540617168009,7.022976645901032,0.9700357057154179,6.995943555608392,16,0.04662475734949112,0.0,0.36947131156921387,0.3619169294834137,-0.007554382085800171,3.601414442062378,0.9734395742416382
78,0,natops_train_162,1,0.2499999982152293,0.2499999982152293,0.24999999999974998,5.4574477427448045,1,1.0,78,small,0.25,1.0,0.25,234,0.0005106560298435288,5.0838877650852385,2.453299809195183,1.7660314686888734,0.8847667053341866,7.142043586820364,16,-0.018306411802768707,1.0,0.6691720485687256,0.6752709150314331,0.0060988664627075195,1.8910951614379883,0.8688803315162659
78,1,natops_train_162,1,0.4999999964304586,0.4999999964304586,0.49999999999949996,5.4574477427448045,1,1.0,78,mid,0.5,1.0,0.5,235,0.0007940589068986167,5.153875806609793,5.295689694077066,5.24743889894956,0.9614325578396137,8.385538316690004,13,-0.018397463485598564,1.0,0.6691720485687256,0.6824870109558105,0.013314962387084961,1.8573883771896362,0.8649922013282776
78,2,natops_train_162,1,0.8999999935748255,0.8999999935748255,0.8999999999991,5.4574477427448045,1,1.0,78,edge,0.9,1.0,0.9,236,0.0019786941707692456,5.264584248762578,13.484762020548379,16.697704444041072,0.8339820022766407,6.639366311809192,13,-0.01854376122355461,1.0,0.6691720485687256,0.6961309909820557,0.026958942413330078,1.791723370552063,0.8571383953094482
79,0,natops_train_103,0,0.2500000012673241,0.2500000012673241,0.24999999999974998,4.7477800490064865,0,1.0,79,small,0.25,1.0,0.25,237,0.0004738577311456948,4.368282772281046,1.658449325291951,1.0478717787780423,0.9956038435300191,7.103434244791667,15,0.23972035944461823,0.0,0.5187886953353882,0.49493974447250366,-0.02384895086288452,3.166715383529663,0.9595623016357422
79,1,natops_train_103,0,0.5000000025346482,0.5000000025346482,0.49999999999949996,4.7477800490064865,0,1.0,79,mid,0.5,1.0,0.5,238,0.000563464452600993,4.391625201486091,2.657323929327152,2.401188328876396,0.918469216142382,5.523559917296682,14,0.24138304591178894,0.0,0.5187886953353882,0.4725056290626526,-0.046283066272735596,3.26841402053833,0.9633291959762573
79,2,natops_train_103,0,0.9000000045623667,0.9000000045623667,0.8999999999991,4.7477800490064865,0,1.0,79,edge,0.9,1.0,0.9,239,0.0008574698521130239,4.425546843607976,5.123726597192367,5.65003796764125,0.9703590936130948,7.0935697389973535,18,0.24376702308654785,0.0,0.5187886953353882,0.43990540504455566,-0.07888329029083252,3.4251956939697266,0.9684827327728271
80,0,natops_train_97,5,0.2500000004879661,0.2500000004879661,0.24999999999974998,9.355186755866875,3,-1.0,80,small,0.25,1.0,0.25,240,0.0004516830385347136,2.471422002376237,1.4084185581157376,0.70561007752034,0.9358075112104416,8.02819629944861,8,-0.057758741080760956,1.0,0.42622023820877075,0.4282141327857971,0.001993894577026367,3.7609612941741943,0.9772675037384033
80,1,natops_train_97,5,0.5000000009759322,0.5000000009759322,0.49999999999949996,9.355186755866875,3,-1.0,80,mid,0.5,1.0,0.5,241,0.00048822397512359404,2.465786674941322,1.9656380359020602,1.5014409363870036,0.9246593316396078,7.948995673408111,12,-0.057108230888843536,1.0,0.42622023820877075,0.4302836060523987,0.00406336784362793,3.7528226375579834,0.9770859479904175
