dataset,seed,candidate_total_count,step_tier_count,E_w_small,admission_small,tier_margin_mean_small,tier_transport_error_logeuc_mean_small,tier_alignment_cosine_mean_small,tier_count_small,E_w_mid,admission_mid,tier_margin_mean_mid,tier_transport_error_logeuc_mean_mid,tier_alignment_cosine_mean_mid,tier_count_mid,E_w_edge,admission_edge,tier_margin_mean_edge,tier_transport_error_logeuc_mean_edge,tier_alignment_cosine_mean_edge,tier_count_edge
natops,1,432,3,0.879400136337686,0.9930555555555556,6.03006288889265,2.9105218746419017,-0.009909295231207378,144,0.8718372697720359,0.9930555555555556,5.9519993472026185,2.908470545353628,-0.009059997433925875,144,0.881396355075887,0.9930555555555556,5.970309863347353,2.9031717959350933,-0.007697104935586039,144
