dataset,seed,ray_id,anchor_index,direction_id,sign,feedback_weight_small,alignment_cosine_small,transport_error_logeuc_small,feedback_weight_mid,alignment_cosine_mid,transport_error_logeuc_mid,feedback_weight_edge,alignment_cosine_edge,transport_error_logeuc_edge
natops,2,0,0,2,-1.0,0.949915474280715,0.04440072178840637,2.3082991716660075,0.9059520121663809,0.04343444108963013,2.2914409879216597,0.864192545413971,0.04173491895198822,2.2623081808786534
natops,2,1,1,5,1.0,0.8390871034218714,-0.07897306233644485,5.349122496288602,0.6088529871060298,-0.07930409163236618,5.355226049559356,0.8624484368732998,-0.07982851564884186,5.362949000191617
natops,2,2,2,3,-1.0,0.6977664774114435,0.03776819258928299,4.765375389067605,0.7558754917822386,0.03734561428427696,4.753010147806134,0.7521778320272764,0.036668889224529266,4.7291258455480385
natops,2,3,3,7,1.0,0.943305098093473,-0.01788661628961563,4.428865106996037,0.8418668061494827,-0.011200323700904846,4.425586318641244,0.8707080006599426,-0.0008273012936115265,4.419983493411648
natops,2,4,4,6,-1.0,0.6824003332784694,-0.07138250023126602,4.636168060354534,0.6877728809931261,-0.07274243980646133,4.617104381541348,0.6806979378307005,-0.07499480247497559,4.582903523002421
natops,2,5,5,8,-1.0,0.7490625125666459,-0.03789513558149338,4.231572028471922,0.6985444890765043,-0.03754116967320442,4.229039323737825,0.6719581000506878,-0.03697461634874344,4.221565629618382
natops,2,6,6,6,1.0,0.865520179271698,0.18511506915092468,0.8811716465953624,0.8478843546830691,0.1863996684551239,0.8796242391064253,0.9009351621974598,0.18827787041664124,0.8754792975131047
natops,2,7,7,3,1.0,0.7358464986085892,-0.014757124707102776,3.739292532277682,0.7554280012845993,-0.014598457142710686,3.7264020586014985,0.8357779175043106,-0.014321086928248405,3.7020140695907715
natops,2,8,8,7,1.0,0.9363855421543121,-0.003656393848359585,2.0211424611573006,0.8978237062692642,-0.0012819645926356316,2.028026105194762,0.922575614282063,0.0025252820923924446,2.037507910959081
natops,2,9,9,7,1.0,0.9738058696190516,-0.06997798383235931,1.0161491522027375,0.8941739439964295,-0.07014764100313187,1.0181653248341138,0.935790978372097,-0.07039929926395416,1.0207948816661916
natops,2,10,10,0,-1.0,0.9832808653513591,-0.17129746079444885,4.405561523957725,0.9191091259320577,-0.1707984060049057,4.385284698955198,0.9454142252604166,-0.16982516646385193,4.350197306321496
natops,2,11,11,4,1.0,0.915399356321855,0.024176962673664093,1.4734000759349526,0.9604063973977015,0.02406970039010048,1.4766105263871987,0.9610400681312268,0.023792125284671783,1.4804600248796345
natops,2,12,12,5,-1.0,0.8148475013274167,0.0008616521954536438,5.1494934286461085,0.8807847797870636,-0.0005212649703025818,5.139971608181321,0.8200135035440326,-0.00270669162273407,5.1230247045641395
natops,2,13,13,5,-1.0,0.6866492222655903,-0.006366563029587269,4.385543474691713,0.8437876386774911,-0.008019713684916496,4.367034685839118,0.8256949186325073,-0.01060555037111044,4.334175287217795
natops,2,14,14,1,1.0,0.9162972500691047,0.10068538784980774,0.9665026306039758,0.9083596958833582,0.10213503241539001,0.971116584871392,0.8718666285276413,0.10431726276874542,0.9777439080341364
natops,2,15,15,2,1.0,0.8838055385993078,0.04837614670395851,2.164569353162184,0.9986593235622753,0.051196981221437454,2.1705870767142263,0.9664029351302555,0.055592313408851624,2.1776634081126467
natops,2,16,16,5,1.0,0.8169096807638804,-0.0482620894908905,4.380278835303453,0.8533698982662625,-0.04862401634454727,4.3744231302499745,0.5582333337515593,-0.049182742834091187,4.361609147444663
natops,2,17,17,1,-1.0,0.8670603841543197,-0.046594470739364624,0.8024888152866234,0.983524555961291,-0.0443543866276741,0.7985791596013653,0.905341817273034,-0.04050742834806442,0.7913778418999076
natops,2,18,18,5,-1.0,0.8635597378015518,0.22243653237819672,1.331401270050952,0.8938141365845998,0.22311285138130188,1.3211754233908393,0.9257332342011588,0.22402578592300415,1.3016915681532193
natops,2,19,19,0,1.0,0.9038944890101751,-0.011563924141228199,0.726025497844628,0.9573387056589127,-0.008424390107393265,0.7282099238194077,0.9515849828720093,-0.003577881958335638,0.7308547139314422
natops,2,20,20,1,1.0,0.8695907667279243,0.0038435840979218483,4.54632608329904,0.8071603691826265,0.003333526663482189,4.574270476498866,0.8326301957879748,0.0025220224633812904,4.61754622669403
natops,2,21,21,9,-1.0,0.9473177140409296,-0.045620840042829514,1.3348726845990964,0.8939226086323078,-0.042252831161022186,1.3385164030657488,0.9104794914072211,-0.03647879138588905,1.3431232577212624
natops,2,22,22,6,-1.0,0.8928732023789332,-0.08968352526426315,4.37405409033916,0.8732804666672435,-0.09148609638214111,4.353451437067375,0.689472393391447,-0.09434310346841812,4.317103484048133
natops,2,23,23,4,1.0,0.7757248855554141,0.14794304966926575,1.42479408701404,0.9461588084697723,0.14682669937610626,1.4314637192345478,0.8334804524978002,0.14496587216854095,1.4408811876038001
natops,2,24,24,2,-1.0,0.9996239038614126,-0.07155659794807434,1.4569153889200375,0.9320175929201974,-0.07087811827659607,1.4511290455108978,0.9205808894974845,-0.06956693530082703,1.4406525065048903
natops,2,25,25,8,1.0,0.7264861206213633,-0.008891476318240166,5.37759303747322,0.7845390252768993,-0.010099360719323158,5.396797795244758,0.8428377477186066,-0.012037388980388641,5.426406509123039
natops,2,26,26,5,1.0,0.9146205134251538,0.06551940739154816,4.547042381220236,0.9225080942406374,0.06567391753196716,4.544316853174298,0.920597473016152,0.06588320434093475,4.53874540225645
natops,2,27,27,8,1.0,0.8436124541542747,0.022725071758031845,5.4294014845429475,0.8266265328441348,0.022364862263202667,5.438558095083749,0.8171172579129536,0.02176915854215622,5.450221885426316
natops,2,28,28,0,1.0,0.9408109057694674,0.13209861516952515,1.5770633503111384,0.9331065615018209,0.13040679693222046,1.5843830611230187,0.8981977750857671,0.1272667795419693,1.5938970450956982
natops,2,29,29,7,1.0,0.9272900711406361,0.012322559952735901,0.8319727252178987,0.9010148743788401,0.012088064104318619,0.8352198351982277,0.8785905710288456,0.011480873450636864,0.8399173899311757
natops,2,30,30,0,1.0,0.3924124815093819,-0.10608148574829102,5.495846392312557,0.4511777676049281,-0.10525673627853394,5.518945854962191,0.5701554726692848,-0.10370495915412903,5.5539432006421094
natops,2,31,31,8,1.0,0.9078800916671753,0.019613515585660934,4.228970364972718,0.8926532447338105,0.0195118710398674,4.223035166790734,0.8885333061218261,0.01933657005429268,4.20994268186175
natops,2,32,32,0,-1.0,0.927506685256958,-0.12022998183965683,1.1000632250170355,0.8601967417276822,-0.1194668784737587,1.097330313836682,0.9274506330490112,-0.11807391792535782,1.091779247063525
natops,2,33,33,9,-1.0,0.8094333754136012,-0.019448518753051758,4.6166157822845095,0.690569985906283,-0.018146302551031113,4.622828320190842,0.5695192409413201,-0.016032908111810684,4.630671636596453
natops,2,34,34,1,1.0,0.9552023964268821,0.0804925262928009,1.0121076953906483,0.9267435725778341,0.08166191726922989,1.016514538951302,0.9607207041520339,0.0833311378955841,1.0224786294253323
natops,2,35,35,2,1.0,0.9677450060844421,0.06453203409910202,0.8888731890162679,0.9708310907537286,0.06610589474439621,0.8899704891617182,0.9662663042545319,0.06848515570163727,0.8909611915879792
natops,2,36,36,8,1.0,0.9397702025515693,-0.08682715892791748,0.7013365515230235,0.8892258465290069,-0.08510294556617737,0.7017180091115589,0.9153412530819575,-0.08215254545211792,0.7014505802978395
natops,2,37,37,6,-1.0,0.9024715331884531,0.027127806097269058,1.0981589760232784,0.9096208191834964,0.028760403394699097,1.0959581069354234,0.80011745095253,0.03142985329031944,1.089791518521184
