dataset,seed,ray_id,anchor_index,direction_id,sign,feedback_weight_small,alignment_cosine_small,transport_error_logeuc_small,feedback_weight_mid,alignment_cosine_mid,transport_error_logeuc_mid,feedback_weight_edge,alignment_cosine_edge,transport_error_logeuc_edge
natops,3,0,0,6,-1.0,0.9062799106944691,-0.042620450258255005,1.9665832594955217,0.9399626652399699,-0.0402975007891655,1.964425058755369,0.9090656638145447,-0.03650910407304764,1.9582372116706823
natops,3,1,1,6,-1.0,0.5477284530885905,0.0421597994863987,4.417489197128498,0.5644827934984977,0.039490956813097,4.421166398257215,0.5015702167396999,0.03539981693029404,4.424077457553541
natops,3,2,2,8,1.0,0.8247447971786771,0.029569923877716064,4.781694844818788,0.8099672767876958,0.028973573818802834,4.805725045814209,0.7333971352652751,0.027941375970840454,4.8414834849730735
natops,3,3,3,8,-1.0,0.7317200654092281,-0.045707494020462036,4.37990231087846,0.8538181371986866,-0.045696377754211426,4.356290727780126,0.7467255277191395,-0.045587655156850815,4.316485082695354
natops,3,4,4,8,1.0,0.9875829696655274,-0.018967654556035995,4.365042635258402,0.8505785539746284,-0.020126119256019592,4.385504768030236,0.8468887861818075,-0.02195611037313938,4.415514943201374
natops,3,5,5,0,1.0,0.9977818263901604,0.11050652712583542,1.3178326973491563,0.997836481441151,0.11101764440536499,1.3277706546615446,0.9374908059835434,0.11174936592578888,1.3426761197860893
natops,3,6,6,1,-1.0,0.9498769342899323,-0.10460513085126877,1.0523653028489772,0.8723610977331797,-0.10443352162837982,1.0483777337790412,0.9076293236330936,-0.10385911166667938,1.0408070365277904
natops,3,7,7,7,1.0,0.8807566120074346,0.1065077930688858,0.8065064542545312,0.879697414735953,0.1070907860994339,0.8066401406428257,0.9673610031604767,0.10789722204208374,0.8060273575609209
natops,3,8,8,2,1.0,0.8887072082828072,-0.09955744445323944,4.083483423573257,0.872067425932203,-0.09912334382534027,4.079688067233968,0.9574851233225602,-0.09832245111465454,4.070879812727994
natops,3,9,9,8,-1.0,0.781585910490581,-0.0080257598310709,4.842520720041889,0.7871605729548415,-0.006323275621980429,4.824464487667983,0.7633584697371892,-0.003454259131103754,4.794149127895713
natops,3,10,10,3,-1.0,0.9622996747493744,0.037982188165187836,1.3178107988679932,0.8828085913107946,0.04382128641009331,1.3039739323778154,0.9888377090295156,0.052767690271139145,1.279579971496147
natops,3,11,11,5,-1.0,0.8728301425774893,0.014162572100758553,1.8526587346264125,0.9330781489610672,0.014583855867385864,1.8554300345654833,0.923873653014501,0.015286272391676903,1.8569333643394115
natops,3,12,12,6,1.0,0.6600563141189262,-0.07979439198970795,5.35408769018613,0.7969634579649816,-0.08152925968170166,5.35015282130022,0.786786468826573,-0.08436987549066544,5.3440619876111075
natops,3,13,13,0,1.0,0.9016844679911932,0.12908469140529633,4.506986018837512,0.9128636885434389,0.13376498222351074,4.580206212434573,0.9307049582986271,0.14092916250228882,4.693482248032439
natops,3,14,14,1,-1.0,0.917249131661195,-0.09965918958187103,1.0940227089042538,0.9086419504422408,-0.09948363900184631,1.0852992667132224,0.9584801038106282,-0.09900570660829544,1.070144286406894
natops,3,15,15,7,1.0,0.8450696269671122,0.1372343748807907,3.797139569387177,0.9467741519212722,0.13684546947479248,3.809498130026745,0.9628202489444188,0.13622060418128967,3.8261396447683618
natops,3,16,16,4,-1.0,0.925854001726423,0.003102293238043785,1.2995948672070836,0.9290326322828021,0.003713037818670273,1.2987112462317802,0.9744392362507907,0.004635749384760857,1.2959679670501196
natops,3,17,17,2,1.0,0.9522461220622063,-0.08000584691762924,4.473666179945564,0.9406453506513075,-0.07842626422643661,4.455385479723585,0.9206012487411499,-0.07594634592533112,4.423947345983825
natops,3,18,18,7,-1.0,0.7481622787114853,0.04452349618077278,5.002307638799947,0.8576765075325966,0.04511198028922081,4.990265417241985,0.8376094671812925,0.04597162455320358,4.969731000595938
natops,3,19,19,0,-1.0,0.8324802368879318,-0.09603850543498993,1.132517076537279,0.9273529966672261,-0.09594571590423584,1.125961415688541,0.8752720892429352,-0.09570154547691345,1.1146017937292707
natops,3,20,20,0,-1.0,0.8815024594465891,-0.06997182965278625,1.117800115498122,0.8823040214677652,-0.07050967961549759,1.1099155200237993,0.9725444967096503,-0.07134881615638733,1.0961897144795574
natops,3,21,21,6,-1.0,0.9259023037221696,-0.03698980063199997,0.8326197538830523,0.9558894850990989,-0.03575441986322403,0.8328558975849402,0.9597153493336269,-0.033762119710445404,0.8320421750206273
natops,3,22,22,3,-1.0,0.9285500009854635,0.002795251552015543,1.309830084707444,0.9580224818653531,0.0023217671550810337,1.2960947217307897,0.9143684526284536,0.001713867299258709,1.2714206243912556
natops,3,23,23,7,-1.0,0.9355238080024719,-0.1840672343969345,2.174531316414878,0.9223022397075381,-0.18361610174179077,2.1676169689230123,0.9397015184164047,-0.18254220485687256,2.155119226478088
natops,3,24,24,4,-1.0,0.9996226934286264,0.2987692356109619,4.316104349845362,0.9117116158207258,0.29838094115257263,4.300825668044102,0.9580874294042587,0.2977478504180908,4.27853839468349
natops,3,25,25,6,-1.0,0.9636201520760854,-0.2276102602481842,4.626500220008243,0.9296267288071769,-0.22455331683158875,4.644123995758757,0.9494949254122648,-0.21930663287639618,4.669166997039462
natops,3,26,26,8,-1.0,0.929038009222816,-0.28971028327941895,1.7151592270395972,0.9266432305177053,-0.2888634502887726,1.707127983633,0.9566407601038615,-0.2872958481311798,1.6928021048503155
natops,3,27,27,7,-1.0,0.9473270803689957,-0.21510754525661469,2.1997858939526647,0.9999278485774994,-0.2113197296857834,2.1827477917528384,0.9651055794495803,-0.20494234561920166,2.1529388342125277
natops,3,28,28,2,-1.0,0.9999060809612275,-0.019910402595996857,1.1508719064012063,0.9989971319834391,-0.015428300015628338,1.1471772929934128,0.9105266200171577,-0.008277755230665207,1.1400675704456458
natops,3,29,29,1,-1.0,0.8746236942031167,-0.09441396594047546,4.759365760012284,0.8187721761373373,-0.09482129663228989,4.7417408949062665,0.841546893119812,-0.09547202289104462,4.711030936783897
natops,3,30,30,4,-1.0,0.9469240844249726,-0.046661537140607834,0.9078223628725577,0.9197990091947409,-0.043774865567684174,0.8979077475100651,0.9128472920921114,-0.03916948661208153,0.8799114097080218
natops,3,31,31,2,-1.0,0.7340575619177385,-0.013263081200420856,5.202866550268681,0.7844467677853324,-0.010667110793292522,5.189264779405288,0.8349746694931617,-0.006316184066236019,5.165606122098714
natops,3,32,32,4,1.0,0.7829485654365271,0.20627987384796143,4.412664747696681,0.7552302551766237,0.20334088802337646,4.422612096854264,0.7671656634658575,0.19849330186843872,4.436845624475779
natops,3,33,33,3,-1.0,0.8657477696736654,-0.11005522310733795,1.3353853561939526,0.936304600799785,-0.11005264520645142,1.3309044628479936,0.9455996125936508,-0.10979127883911133,1.3216921673993645
natops,3,34,34,9,1.0,0.8836918696761131,0.033778149634599686,1.1555318715188974,0.9008880813916524,0.03572168946266174,1.1608009594634758,0.9596076974501977,0.038891375064849854,1.1677249170240245
natops,3,35,35,9,-1.0,0.9670332800596952,0.02314966544508934,1.076683264558205,0.8809070166419534,0.02510128542780876,1.0697159850302427,0.9870635909693581,0.028166519477963448,1.056550386943208
natops,3,36,36,2,1.0,0.9232924644436155,-0.028243787586688995,0.6528960574694934,0.9170515934626261,-0.02658095210790634,0.6525722306246671,0.8940174664769854,-0.02409512735903263,0.6510378472574498
natops,3,37,37,6,-1.0,0.9256491724933896,0.06550800055265427,1.4578712219095626,0.9631421886957608,0.06784185767173767,1.4446674161545292,0.8983475313736842,0.07134939730167389,1.420490323277216
natops,3,38,38,1,-1.0,0.7557219304144382,-0.11042861640453339,4.588230983773576,0.827600767215093,-0.11103396117687225,4.565573614967623,0.6518436521291733,-0.11201323568820953,4.526458766067276
natops,3,39,39,8,-1.0,0.8832414658630595,0.12998375296592712,1.1142987917117395,0.94398432970047,0.13150349259376526,1.1064256481611532,0.8969819247722626,0.13390733301639557,1.092623350152626
natops,3,40,40,8,-1.0,0.9580363902178678,0.030266378074884415,3.545040250923821,0.9242748229399972,0.029227271676063538,3.5237003525187984,0.9755043387413025,0.027514763176441193,3.487962462275608
natops,3,41,41,7,-1.0,0.9248325387636821,-0.1704099029302597,1.2904625983228026,0.9223277270793915,-0.17070896923542023,1.2813568426616444,0.9518619017167524,-0.17105263471603394,1.2653295243484182
natops,3,42,42,3,-1.0,0.8339690585931142,0.16279369592666626,5.089252809340034,0.8074248319163042,0.16599765419960022,5.060202763872991,0.8923776883345383,0.1708141267299652,5.012034509653496
natops,3,43,43,5,-1.0,0.9410605937242508,-0.0061301663517951965,1.0347219973872397,0.9253693560759226,-0.004671377129852772,1.034715840446428,0.9514490341146787,-0.0022826064378023148,1.0329366423111919
natops,3,44,44,4,1.0,0.6515932060249795,0.018803229555487633,5.50325200453103,0.6675621343432189,0.019230950623750687,5.536657487975806,0.6457934657732646,0.019911756739020348,5.5932564254095825
natops,3,45,45,6,-1.0,0.9470933675765991,0.014877314679324627,1.6289603282565863,0.8858144846227434,0.017578572034835815,1.6269417665215213,0.9325085299856523,0.02197488769888878,1.621507406978733
natops,3,46,46,5,1.0,0.924191845787896,-0.05677535757422447,0.9202889956863463,0.87006401643157,-0.05471396818757057,0.916939044985786,0.9419595186526959,-0.051390185952186584,0.9101782534775255
