dataset,seed,candidate_total_count,step_tier_count,E_w_small,admission_small,tier_margin_mean_small,tier_transport_error_logeuc_mean_small,tier_alignment_cosine_mean_small,tier_count_small,E_w_mid,admission_mid,tier_margin_mean_mid,tier_transport_error_logeuc_mean_mid,tier_alignment_cosine_mean_mid,tier_count_mid,E_w_edge,admission_edge,tier_margin_mean_edge,tier_transport_error_logeuc_mean_edge,tier_alignment_cosine_mean_edge,tier_count_edge
natops,2,432,3,0.8729782915165261,0.9930555555555556,5.7349804680719325,2.91421100687536,-0.004712307621957734,144,0.8654744863135311,0.9930555555555556,5.65542528488652,2.9124196418069777,-0.004134721601278418,144,0.867195028674941,1.0,5.752646162865707,2.907371898591558,-0.003206536636248024,144
