dataset,seed,candidate_total_count,step_tier_count,E_w_small,admission_small,tier_margin_mean_small,tier_transport_error_logeuc_mean_small,tier_alignment_cosine_mean_small,tier_count_small,E_w_mid,admission_mid,tier_margin_mean_mid,tier_transport_error_logeuc_mean_mid,tier_alignment_cosine_mean_mid,tier_count_mid,E_w_edge,admission_edge,tier_margin_mean_edge,tier_transport_error_logeuc_mean_edge,tier_alignment_cosine_mean_edge,tier_count_edge
natops,1,432,3,0.14772343275358044,0.0,3.6294069107379565,2.90885465052097,-0.015179617343366973,144,0.1475759400707928,0.0,3.591580587471049,2.9051032296793697,-0.01434638439807006,144,0.14405002321726915,0.0,3.624229358795612,2.8970728418083684,-0.012990086627218666,144
