dataset,seed,candidate_total_count,step_tier_count,E_w_small,admission_small,tier_margin_mean_small,tier_transport_error_logeuc_mean_small,tier_alignment_cosine_mean_small,tier_count_small,E_w_mid,admission_mid,tier_margin_mean_mid,tier_transport_error_logeuc_mean_mid,tier_alignment_cosine_mean_mid,tier_count_mid,E_w_edge,admission_edge,tier_margin_mean_edge,tier_transport_error_logeuc_mean_edge,tier_alignment_cosine_mean_edge,tier_count_edge
natops,3,432,3,0.12067878887103506,0.0,4.21182050671692,2.922392491988163,0.011650312733965822,144,0.1194879131639718,0.0,4.2251688147537045,2.922229958442137,0.012392006846817417,144,0.11424606914441791,0.0,4.289723114308616,2.919921681393563,0.013556965028530814,144
