anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,feedback_weight,margin_aug,aug_seen_count,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight
0,0,natops_train_38,3,0.24999999984822283,0.24999999984822283,0.24999999999974998,5.4995897351867225,7,1.0,0,small,0.25,1.0,0.25,0,0.00048675678041240703,1.9672233814165374,1.9623134135151008,1.3296122967746082,0.10263185494113714,5.307468575239182,10,0.25521212816238403,0.0,0.09065595269203186,0.08017687499523163,-0.010479077696800232,5.5659966468811035,0.0038111850153654814
0,1,natops_train_38,3,0.49999999969644565,0.49999999969644565,0.49999999999949996,5.4995897351867225,7,1.0,0,mid,0.5,1.0,0.5,1,0.0006368997830920472,1.9659727938132125,3.6302930529222226,3.3858484369190878,0.06375003216817277,5.17876776928703,18,0.2553384304046631,0.0,0.09065595269203186,0.0704975500702858,-0.020158402621746063,5.696059226989746,0.003347930731251836
0,2,natops_train_38,3,0.8999999994536022,0.8999999994536022,0.8999999999991,5.4995897351867225,7,1.0,0,edge,0.9,1.0,0.9,2,0.00120649237964616,1.9616898870366704,8.179344885282264,9.235832169827416,0.09327705312352919,4.739578105509281,12,0.25527429580688477,0.0,0.09065595269203186,0.05676478147506714,-0.03389117121696472,5.90848445892334,0.002708942163735628
1,0,natops_train_155,1,0.24999999928674457,0.24999999928674457,0.24999999999974998,3.661274929064384,3,1.0,1,small,0.25,1.0,0.25,3,0.00048165516059085425,4.435283855251221,1.986678779762787,1.1980597500573893,0.21425853778297702,1.8960970342159271,12,0.03659772872924805,0.0,0.5096116065979004,0.496340274810791,-0.013271331787109375,1.7812821865081787,0.14414487779140472
1,1,natops_train_155,1,0.49999999857348915,0.49999999857348915,0.49999999999949996,3.661274929064384,3,1.0,1,mid,0.5,1.0,0.5,4,0.0006006568181415259,4.45654236778487,3.6883225359126444,2.9065077213019856,0.23411331445766756,1.8973891563140428,13,0.03578165918588638,0.0,0.5096116065979004,0.4851878583431244,-0.024423748254776,1.8372688293457031,0.1373746246099472
1,2,natops_train_155,1,0.8999999974322805,0.8999999974322805,0.8999999999991,3.661274929064384,3,1.0,1,edge,0.9,1.0,0.9,5,0.0010090339825879183,4.4873392499173015,8.25076468957009,7.274284043662291,0.23710640619641968,1.9071898279445512,14,0.034395426511764526,0.0,0.5096116065979004,0.4718233048915863,-0.03778830170631409,1.91077721118927,0.12889356911182404
2,0,natops_train_75,1,0.25000000158375874,0.25000000158375874,0.24999999999974998,4.735889442636683,9,1.0,2,small,0.25,1.0,0.25,6,0.00047683482412712433,4.8169346324246956,1.9018095381745677,1.11376735593687,0.15805887484636444,2.8709625693467946,13,0.02483745478093624,0.0,0.015124543569982052,0.014953628182411194,-0.000170915387570858,6.587038040161133,0.0013762193266302347
2,1,natops_train_75,1,0.5000000031675175,0.5000000031675175,0.49999999999949996,4.735889442636683,9,1.0,2,mid,0.5,1.0,0.5,7,0.0005855457932247779,4.876034973349115,3.4210100742809053,2.7515726007774286,0.11686158219041924,3.2200606438020865,15,0.024239342659711838,0.0,0.015124543569982052,0.014752715826034546,-0.00037182774394750595,6.601235389709473,0.001356844906695187
2,2,natops_train_75,1,0.9000000057015315,0.9000000057015315,0.8999999999991,4.735889442636683,9,1.0,2,edge,0.9,1.0,0.9,8,0.000987178974830841,4.967101837441529,7.453760419716876,7.125634578549294,0.08058799896389246,3.3696802370250225,8,0.023325977846980095,0.0,0.015124543569982052,0.014457877725362778,-0.0006666658446192741,6.621860980987549,0.0013291826471686363
3,0,natops_train_85,1,0.25000000158375874,0.25000000158375874,0.24999999999974998,5.064445540160946,9,-1.0,3,small,0.25,1.0,0.25,9,0.0004807414625836838,4.346613467653649,2.3567321249615962,1.510769659750567,0.10417893933705412,3.4267823392382035,13,-0.034311406314373016,1.0,0.01138209830969572,0.011716969311237335,0.00033487100154161453,7.206969738006592,0.000740851100999862
3,1,natops_train_85,1,0.5000000031675175,0.5000000031675175,0.49999999999949996,5.064445540160946,9,-1.0,3,mid,0.5,1.0,0.5,10,0.0006642091337998081,4.289630915995618,4.942700776997232,4.013000259515105,0.13060419756220654,3.8954935274086893,8,-0.034225400537252426,1.0,0.01138209830969572,0.012036061845719814,0.0006539635360240936,7.187875270843506,0.0007551223388873041
3,2,natops_train_85,1,0.9000000057015315,0.9000000057015315,0.8999999999991,5.064445540160946,9,-1.0,3,edge,0.9,1.0,0.9,11,0.001355845715322273,4.196418889841223,12.26095136025678,10.961751510351363,0.1726249588653445,2.7756504483520983,10,-0.03412559628486633,1.0,0.01138209830969572,0.012577122077345848,0.0011950237676501274,7.156289100646973,0.0007793356780894101
4,0,natops_train_103,0,0.249999999507065,0.249999999507065,0.24999999999974998,4.7477800490064865,6,1.0,4,small,0.25,1.0,0.25,12,0.0005051357884005718,4.3449567403714,2.5809722143977987,1.814627638936546,0.039338797904201785,4.981504940986634,10,0.14785046875476837,0.0,0.006348487921059132,0.0054970066994428635,-0.0008514812216162682,8.552359580993652,0.0001930516737047583
4,1,natops_train_103,0,0.49999999901413,0.49999999901413,0.49999999999949996,4.7477800490064865,6,1.0,4,mid,0.5,1.0,0.5,13,0.0007668294814096604,4.345239443774417,5.733306011650151,5.0220809857242905,0.11356864556970929,4.167507757743199,12,0.14851447939872742,0.0,0.006348487921059132,0.004782324191182852,-0.0015661637298762798,8.66347885131836,0.00017275231948588043
4,2,natops_train_103,0,0.8999999982254341,0.8999999982254341,0.8999999999991,4.7477800490064865,6,1.0,4,edge,0.9,1.0,0.9,14,0.0017230026474928252,4.343057966056441,14.866815647036429,14.307191426119154,0.0758607907948317,4.8562281688054405,15,0.1494177281856537,0.0,0.006348487921059132,0.0038567758165299892,-0.0024917121045291424,8.838815689086914,0.00014497333904728293
5,0,natops_train_72,3,0.24999999995184105,0.24999999995184105,0.24999999999974998,6.1606742645887556,4,1.0,5,small,0.25,1.0,0.25,15,0.0004609047453966216,1.3102687536631559,1.5350059497255966,0.8988832531040669,0.07183041470034368,4.306433200836182,8,-0.09530024230480194,1.0,0.025111448019742966,0.02715422585606575,0.0020427778363227844,5.91441535949707,0.002692966256290674
5,1,natops_train_72,3,0.4999999999036821,0.4999999999036821,0.49999999999949996,6.1606742645887556,4,1.0,5,mid,0.5,1.0,0.5,16,0.0005233042934044273,1.3125622686423246,2.3175103917737587,1.9905355636816024,0.07797547190566548,4.4129150867462155,10,-0.09215289354324341,1.0,0.025111448019742966,0.0296044759452343,0.004493027925491333,5.773541450500488,0.0030990946106612682
5,2,natops_train_72,3,0.8999999998266278,0.8999999998266278,0.8999999999991,6.1606742645887556,4,1.0,5,edge,0.9,1.0,0.9,17,0.000734381504946168,1.3149479208551074,4.252434196491102,4.480038119373963,0.0950332931097364,4.517365196985858,7,-0.08703482151031494,1.0,0.025111448019742966,0.035275377333164215,0.01016392931342125,5.5002546310424805,0.004069105722010136
6,0,natops_train_31,4,0.25000000158375874,0.25000000158375874,0.24999999999974998,6.548500007556777,9,-1.0,6,small,0.25,1.0,0.25,18,0.000453516790144524,1.0586817299126883,1.6750558002297473,0.9654896081234153,0.049204807641217485,4.6061690875462125,14,-0.058898575603961945,1.0,0.0017152479849755764,0.0018063753377646208,9.112735278904438e-05,8.978840827941895,0.00012603297363966703
6,1,natops_train_31,4,0.5000000031675175,0.5000000031675175,0.49999999999949996,6.548500007556777,9,-1.0,6,mid,0.5,1.0,0.5,19,0.0005176081084917496,1.0609792735047918,2.7063776175712086,2.1706193944324292,0.1438745341978834,3.574360924639872,14,-0.056614577770233154,1.0,0.0017152479849755764,0.00189304375089705,0.0001777957659214735,8.93979549407959,0.0001310506631853059
6,2,natops_train_31,4,0.9000000057015315,0.9000000057015315,0.8999999999991,6.548500007556777,9,-1.0,6,edge,0.9,1.0,0.9,20,0.0007567123351493078,1.0632520198306168,5.244760535565935,4.993212810632617,0.084999904343729,4.648838674856557,18,-0.052739426493644714,1.0,0.0017152479849755764,0.0020157895050942898,0.0003005415201187134,8.890349388122559,0.00013769257930107415
