dataset,seed,ray_id,anchor_index,direction_id,sign,feedback_weight_small,alignment_cosine_small,transport_error_logeuc_small,feedback_weight_mid,alignment_cosine_mid,transport_error_logeuc_mid,feedback_weight_edge,alignment_cosine_edge,transport_error_logeuc_edge
natops,2,0,0,7,1.0,0.12369048886466771,-0.05397713556885719,2.32346871844103,0.08989337418461218,-0.0517544150352478,2.3223934453051864,0.1594523085942982,-0.048141662031412125,2.3194160514769555
natops,2,1,1,3,1.0,0.3326539574907376,-0.02836432494223118,5.352273431337513,0.28472755697126,-0.028657976537942886,5.3625875772266065,0.24024171367221112,-0.029119808226823807,5.379141833283214
natops,2,2,2,2,-1.0,0.34781121773729945,0.07754373550415039,4.732949854203378,0.23914648501790667,0.07694302499294281,4.68872393828114,0.3878114496280129,0.0759962797164917,4.615382966371545
natops,2,3,3,1,1.0,0.07946555914979679,0.18381088972091675,4.471735745931043,0.17856543226766267,0.18305054306983948,4.511179884491658,0.1493054288337589,0.18177273869514465,4.573482784556029
natops,2,4,4,3,1.0,0.25444856985919423,-0.023003144189715385,4.6725652555338035,0.2711342525504091,-0.023666169494390488,4.6905028730389535,0.21562812360934913,-0.024768546223640442,4.716809596059726
natops,2,5,5,5,1.0,0.22831193488867332,0.11037584394216537,4.239580390492146,0.3684635119727598,0.11024841666221619,4.244961210946193,0.27516679150764556,0.10998459160327911,4.2497238394086585
natops,2,6,6,4,1.0,0.13470062123997195,0.14168837666511536,0.8826710534553434,0.1902929502214717,0.1425321400165558,0.8830617733688454,0.1517566636374051,0.1437874138355255,0.8829133585319718
natops,2,7,7,2,1.0,0.24677324101794512,-0.03870674595236778,3.778744075022356,0.38934617349877954,-0.039028018712997437,3.8055562136070273,0.16632077955873684,-0.0395246185362339,3.8450239421556507
natops,2,8,8,0,-1.0,0.08764103297289694,-0.12794913351535797,2.0118963188866963,0.10717764936167182,-0.1279919147491455,2.0092739929637573,0.09263895942733923,-0.12780338525772095,2.00319708443887
natops,2,9,9,8,-1.0,0.03896226561482763,-0.14888082444667816,1.009732207410108,0.11301339302735869,-0.14797872304916382,1.0048573780473142,0.07593361835279211,-0.1463794708251953,0.995403136668402
natops,2,10,10,3,1.0,0.026572713498414183,-0.05028683319687843,4.44213091918985,0.08805340907080488,-0.048421937972307205,4.45876636125154,0.06544241520492101,-0.04540327936410904,4.483046201073723
natops,2,11,11,0,1.0,0.08742200485787842,0.1320725977420807,1.4849864218694688,0.04130499294646702,0.13260462880134583,1.498663004440031,0.041110713534110874,0.13322260975837708,1.5169108123840735
natops,2,12,12,5,1.0,0.15956604165590502,0.03334718942642212,5.165620487646423,0.21351911966727735,0.031737279146909714,5.172136782726387,0.16841526941529342,0.029109638184309006,5.18034193767586
natops,2,13,13,6,-1.0,0.22502856849777428,0.050613466650247574,4.412353325444302,0.18733678459991804,0.04827776551246643,4.420259755007376,0.2308426586484226,0.04456625133752823,4.42818947421134
natops,2,14,14,7,-1.0,0.10010208881486996,-0.2131766974925995,0.960554721665061,0.11764785522844999,-0.20958486199378967,0.9592750371636403,0.17892381268861104,-0.20326580107212067,0.9565484203114074
natops,2,15,15,5,-1.0,0.12092699717658643,-0.04220462590456009,2.149610254755159,0.004327535115986724,-0.040211111307144165,2.1398688098680236,0.04483496134136138,-0.03693391755223274,2.120232575670123
natops,2,16,16,0,1.0,0.3242718078671411,-0.08908724784851074,4.408047616729673,0.17234325344260368,-0.08945588767528534,4.429500497876179,0.3700103636147105,-0.0899885818362236,4.458904417745167
natops,2,17,17,4,1.0,0.13351778922078666,0.12485939264297485,0.8052592561483576,0.10143092346000533,0.12493093311786652,0.8042244933284731,0.08934899451600763,0.12496016919612885,0.8018570956955154
natops,2,18,18,8,-1.0,0.13155541926919664,0.13233689963817596,1.322683973527813,0.09432492365885992,0.13305088877677917,1.3037109854994895,0.07548862017366835,0.13404569029808044,1.2703294701232684
natops,2,19,19,5,-1.0,0.10130849182799768,-0.02065292000770569,0.7231524147470401,0.04664894854340673,-0.018642881885170937,0.7221750013411765,0.05286745192133822,-0.015497380867600441,0.7192211934020828
natops,2,20,20,0,1.0,0.2843912321453293,0.17807604372501373,4.546298616355738,0.20573948274056117,0.18091538548469543,4.573588302355631,0.25057115711803946,0.18513447046279907,4.614198300278375
natops,2,21,21,6,1.0,0.04995780118307183,0.12416807562112808,1.3102892782640425,0.10675395800185819,0.1251426637172699,1.2888885341321592,0.09017852532402189,0.1266377866268158,1.2523737609163175
natops,2,22,22,5,1.0,0.1677670118649705,0.047323472797870636,4.4041348404019,0.1482776036064024,0.04658997431397438,4.413857090856103,0.23191069725564578,0.04537760838866234,4.426070721650313
natops,2,23,23,9,1.0,0.18829754298069298,0.0662691593170166,1.4134137791654693,0.06975406343990471,0.06795257329940796,1.408844405893065,0.14799368002119687,0.07030589878559113,1.4005959915032118
natops,2,24,24,2,-1.0,0.008635645258226968,-0.07575930655002594,1.4569153889200375,0.07539246700374254,-0.0752703994512558,1.4511290455108978,0.08417290418063723,-0.07425516098737717,1.4406525065048903
natops,2,25,25,2,-1.0,0.2554740261286497,0.006676525808870792,5.294429368784029,0.2811008075950667,0.003484755754470825,5.230687687020724,0.1966700855243419,-0.0012437552213668823,5.129132075951156
natops,2,26,26,0,1.0,0.10115466183325385,0.14957642555236816,4.56064485394834,0.08757013588568524,0.15009711682796478,4.570267707814396,0.10674625058891252,0.15084096789360046,4.582151501143134
natops,2,27,27,2,1.0,0.2508157008877871,0.004479005932807922,5.4596324338173305,0.18557561834209732,0.002014556899666786,5.499511026096366,0.18821293643365303,-0.0022209417074918747,5.561364449340452
natops,2,28,28,5,-1.0,0.08039820755220717,-0.16709348559379578,1.5597854198892607,0.1006011737161316,-0.16652271151542664,1.549096363700385,0.11196262928812455,-0.16546887159347534,1.5283787390667882
natops,2,29,29,4,1.0,0.0877556231068659,0.0872020348906517,0.829971842641139,0.06660834683104137,0.08590909838676453,0.8311308758762777,0.1005162547278035,0.08376938849687576,0.8323806007728556
natops,2,30,30,4,1.0,0.49863654375076294,0.01742224395275116,5.520449055730603,0.27864271300760185,0.017524847760796547,5.569636137221503,0.432431198656559,0.017694178968667984,5.64867961117155
natops,2,31,31,5,-1.0,0.1544299248722382,-0.05566031113266945,4.242667388876145,0.16832955157539498,-0.056122615933418274,4.251644573977522,0.2597405084874481,-0.05684308707714081,4.264723635162007
