anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,feedback_weight,margin_aug,aug_seen_count,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight
0,0,natops_train_114,4,0.2499999982152293,0.2499999982152293,0.24999999999974998,5.498864345987586,1,1.0,0,small,0.25,1.0,0.25,0,0.00046505328490217633,1.1251932429149758,1.4380844018320602,0.7697880431832491,0.12417710273047515,4.374386513175873,13,0.3637373745441437,0.0,1.1703189611434937,1.0455958843231201,-0.12472307682037354,2.069345474243164,0.11211217939853668
0,1,natops_train_114,4,0.4999999964304586,0.4999999964304586,0.49999999999949996,5.498864345987586,1,1.0,0,mid,0.5,1.0,0.5,1,0.0005233548096190456,1.1293256790304576,2.061602252637197,1.783674603890056,0.07905453639007949,5.417025852948427,15,0.36410248279571533,0.0,1.1703189611434937,0.9187595844268799,-0.25155937671661377,2.257012367248535,0.09474630653858185
0,2,natops_train_114,4,0.8999999935748255,0.8999999935748255,0.8999999999991,5.498864345987586,1,1.0,0,edge,0.9,1.0,0.9,2,0.0007294150770040969,1.1351920183570443,3.577258055285402,4.297740314028277,0.10924824756550931,5.76231546487127,14,0.3644545078277588,0.0,1.1703189611434937,0.7235798835754395,-0.4467390775680542,2.5497963428497314,0.07244016975164413
1,0,natops_train_31,4,0.2500000004879661,0.2500000004879661,0.24999999999974998,6.548500007556777,3,-1.0,1,small,0.25,1.0,0.25,3,0.00046030435503463535,1.0583998477156902,1.6142255859547245,0.9371409485936003,0.13397484480602934,3.0562562569975853,14,-0.10297778248786926,1.0,1.484362006187439,1.4905227422714233,0.006160736083984375,0.7678600549697876,0.3169421851634979
1,1,natops_train_31,4,0.5000000009759322,0.5000000009759322,0.49999999999949996,6.548500007556777,3,-1.0,1,mid,0.5,1.0,0.5,4,0.0005271568488357275,1.0603773042302207,2.5452877939982694,2.104070831378258,0.1971760446904227,3.3765891072424976,11,-0.09840318560600281,1.0,1.484362006187439,1.4958946704864502,0.01153266429901123,0.7457824945449829,0.3217409551143646
1,2,natops_train_31,4,0.9000000017566782,0.9000000017566782,0.8999999999991,6.548500007556777,3,-1.0,1,edge,0.9,1.0,0.9,5,0.0007633727189842578,1.0620120635074024,4.874472606913884,4.860617409986033,0.1304660221753043,3.82410682578172,14,-0.0909392237663269,1.0,1.484362006187439,1.502638816833496,0.01827681064605713,0.7121555805206299,0.32912272214889526
2,0,natops_train_157,4,0.2500000012673241,0.2500000012673241,0.24999999999974998,6.51330044996916,0,-1.0,2,small,0.25,1.0,0.25,6,0.0004674672189506536,1.3176940693363108,1.9865349236826348,1.2318897250694316,0.13522265144547418,4.190711225072543,12,0.08751580119132996,0.0,1.377662181854248,1.3660176992416382,-0.011644482612609863,1.308305025100708,0.21277061104774475
2,1,natops_train_157,4,0.5000000025346482,0.5000000025346482,0.49999999999949996,6.51330044996916,0,-1.0,2,mid,0.5,1.0,0.5,7,0.0005831574403164214,1.3036697787236367,3.746572835591595,2.9856800775370376,0.12072223038921948,3.72354380087927,16,0.09466369450092316,0.0,1.377662181854248,1.3523083925247192,-0.02535378932952881,1.3581005334854126,0.20454919338226318
2,2,natops_train_157,4,0.9000000045623667,0.9000000045623667,0.8999999999991,6.51330044996916,0,-1.0,2,edge,0.9,1.0,0.9,8,0.001025529773166513,1.27885495974407,8.737474093504805,7.672578096069996,0.07470396739663557,4.827363854646682,15,0.10554677248001099,0.0,1.377662181854248,1.325679063796997,-0.05198311805725098,1.448771595954895,0.19019068777561188
3,0,natops_train_130,0,0.2500000004675457,0.2500000004675457,0.24999999999974998,5.884451315127277,7,1.0,3,small,0.25,1.0,0.25,9,0.0004692598083689328,3.652300121223442,1.7959114392994788,1.0859534553593808,0.06458157775870693,6.093654698268934,11,-0.03402649611234665,1.0,0.25085461139678955,0.2520509958267212,0.0011963844299316406,4.063275337219238,0.016902025789022446
3,1,natops_train_130,0,0.5000000009350914,0.5000000009350914,0.49999999999949996,5.884451315127277,7,1.0,3,mid,0.5,1.0,0.5,10,0.0005627427768159941,3.6299300958539638,3.09703890469216,2.5472749862842043,0.049743300941455265,6.106894212690267,11,-0.034198515117168427,1.0,0.25085461139678955,0.253031849861145,0.0021772384643554688,4.058577537536621,0.016980262473225594
3,2,natops_train_130,0,0.9000000016831647,0.9000000016831647,0.8999999999991,5.884451315127277,7,1.0,3,edge,0.9,1.0,0.9,11,0.0008972353908298146,3.591017534424995,6.525097217184687,6.239476275624753,0.06894382889768166,6.007856660087904,15,-0.034450821578502655,1.0,0.25085461139678955,0.2545040249824524,0.003649413585662842,4.051262378692627,0.01710280030965805
4,0,natops_train_178,3,0.2500000012673241,0.2500000012673241,0.24999999999974998,5.717903599158175,0,-1.0,4,small,0.25,1.0,0.25,12,0.00045887598492082087,0.9690432407750327,1.8452186655165776,1.0605701592573555,0.07864579637134739,3.9726753812283278,16,-0.04047650843858719,1.0,0.5074152946472168,0.513812780380249,0.0063974857330322266,3.1943297386169434,0.03937966376543045
4,1,natops_train_178,3,0.5000000025346482,0.5000000025346482,0.49999999999949996,5.717903599158175,0,-1.0,4,mid,0.5,1.0,0.5,13,0.0005385735977904988,0.9684942721601908,3.220945151501583,2.432444090552255,0.15252480602874938,3.9348080820507474,9,-0.04013310372829437,1.0,0.5074152946472168,0.5206626653671265,0.013247370719909668,3.151402711868286,0.04103604331612587
4,2,natops_train_178,3,0.9000000045623667,0.9000000045623667,0.8999999999991,5.717903599158175,0,-1.0,4,edge,0.9,1.0,0.9,14,0.0008273302223449152,0.9664959585321065,6.758326084847259,5.716790666705917,0.10568779063032707,4.473446972668171,8,-0.039446406066417694,1.0,0.5074152946472168,0.5326799154281616,0.025264620780944824,3.0811264514923096,0.0438925176858902
5,0,natops_train_29,4,0.25000000113260706,0.25000000113260706,0.24999999999974998,6.186784408977205,2,-1.0,5,small,0.25,1.0,0.25,15,0.00047153800739864216,1.4032893491195175,1.7400899191490875,1.075550250285517,0.13240496476198763,3.4447216792748523,13,0.2012479454278946,0.0,1.6389689445495605,1.619882345199585,-0.019086599349975586,0.7522103786468506,0.3203398585319519
5,1,natops_train_29,4,0.5000000022652141,0.5000000022652141,0.49999999999949996,6.186784408977205,2,-1.0,5,mid,0.5,1.0,0.5,16,0.0005685946541476584,1.414087577921178,2.941598815368939,2.571361386585477,0.05550104573921999,4.864194555474179,14,0.20584708452224731,0.0,1.6389689445495605,1.5979470014572144,-0.04102194309234619,0.8199502825737,0.3057742118835449
5,2,natops_train_29,4,0.9000000040773856,0.9000000040773856,0.8999999999991,6.186784408977205,2,-1.0,5,edge,0.9,1.0,0.9,17,0.0009321162861925633,1.4304731220759228,6.153955826733814,6.552217364889654,0.09840290114354705,3.899029214762979,18,0.2128187119960785,0.0,1.6389689445495605,1.5531033277511597,-0.08586561679840088,0.9454306960105896,0.27980467677116394
6,0,natops_train_68,1,0.24999999984942492,0.24999999984942492,0.24999999999974998,5.859848774131822,4,1.0,6,small,0.25,1.0,0.25,18,0.0004944417312721352,3.9497007698012134,2.319410532351935,1.5696381220830038,0.169089905119368,2.48300210918699,7,-0.12202838063240051,1.0,1.055801272392273,1.062585711479187,0.0067844390869140625,1.5150656700134277,0.18018928170204163
6,1,natops_train_68,1,0.49999999969884984,0.49999999969884984,0.49999999999949996,5.859848774131822,4,1.0,6,mid,0.5,1.0,0.5,19,0.0006934920150494365,3.966394313549221,4.784504080320488,4.156681678236803,0.1848502003122121,2.4657632230470576,12,-0.1234259307384491,1.0,1.055801272392273,1.0705581903457642,0.014756917953491211,1.4676936864852905,0.1872934103012085
6,2,natops_train_68,1,0.8999999994579299,0.8999999994579299,0.8999999999991,5.859848774131822,4,1.0,6,edge,0.9,1.0,0.9,20,0.0014225296335226274,3.9883475050822295,11.616810997671545,11.43064696636814,0.25951670420666534,1.4682621641291513,9,-0.12542927265167236,1.0,1.055801272392273,1.0857627391815186,0.029961466789245605,1.3840584754943848,0.20035800337791443
7,0,natops_train_28,4,0.2500000012673241,0.2500000012673241,0.24999999999974998,6.2982921019696,0,1.0,7,small,0.25,1.0,0.25,21,0.00046987443337282684,0.8341294084097803,1.7097486411714187,0.9535120751846785,0.0796133383320172,4.303229829844306,17,-0.09129513800144196,1.0,1.265707015991211,1.2824652194976807,0.016758203506469727,1.1148056983947754,0.24697603285312653
7,1,natops_train_28,4,0.5000000025346482,0.5000000025346482,0.49999999999949996,6.2982921019696,0,1.0,7,mid,0.5,1.0,0.5,22,0.0005467714665234613,0.8391753141918501,2.812266808532268,2.185908901924751,0.08876796827462385,3.9759138533845544,16,-0.08445136249065399,1.0,1.265707015991211,1.2974562644958496,0.03174924850463867,1.0997037887573242,0.24979542195796967
7,2,natops_train_28,4,0.9000000045623667,0.9000000045623667,0.8999999999991,6.2982921019696,0,1.0,7,edge,0.9,1.0,0.9,23,0.0008027419899904755,0.8460791624023176,5.574036330436717,5.134990281780243,0.11205014381945753,3.771085753540198,15,-0.073123037815094,1.0,1.265707015991211,1.3195977210998535,0.05389070510864258,1.0749151706695557,0.25446948409080505
8,0,natops_train_44,0,0.24999999984942492,0.24999999984942492,0.24999999999974998,4.975266532659251,4,-1.0,8,small,0.25,1.0,0.25,24,0.0005179756161545314,4.404695364949816,2.5818180413113954,1.9891109805086666,0.04788235383731423,5.877819348784054,17,-0.07172907143831253,1.0,0.21628960967063904,0.2182331383228302,0.0019435286521911621,4.430354595184326,0.011770080775022507
8,1,natops_train_44,0,0.49999999969884984,0.49999999969884984,0.49999999999949996,4.975266532659251,4,-1.0,8,mid,0.5,1.0,0.5,25,0.0008148973121629194,4.383591793626438,5.72904526297569,5.456852132594509,0.09430233308064219,4.926208236387798,14,-0.07359053194522858,1.0,0.21628960967063904,0.2206059843301773,0.004316374659538269,4.411585330963135,0.011990408413112164
8,2,natops_train_44,0,0.8999999994579299,0.8999999994579299,0.8999999999991,4.975266532659251,4,-1.0,8,edge,0.9,1.0,0.9,26,0.001860784745555054,4.347205752435933,14.787015324761434,15.480985611542586,0.10331840200427299,4.599028715491295,15,-0.07635236531496048,1.0,0.21628960967063904,0.2246919572353363,0.008402347564697266,4.379872798919678,0.012371969409286976
9,0,natops_train_133,5,0.25000000035802367,0.25000000035802367,0.24999999999974998,7.4330541773128544,8,-1.0,9,small,0.25,1.0,0.25,27,0.00046036788181766716,2.0091670547462566,1.6860095287762187,0.981817318783735,0.1337438296865333,3.4646547060798514,11,0.08546598255634308,0.0,0.42714112997055054,0.42080649733543396,-0.006334632635116577,3.5094761848449707,0.029043802991509438
9,1,natops_train_133,5,0.5000000007160473,0.5000000007160473,0.49999999999949996,7.4330541773128544,8,-1.0,9,mid,0.5,1.0,0.5,28,0.0005336786442463696,2.0042251778898663,2.7630577489302706,2.246323754072554,0.013446711011056323,4.824221432209015,16,0.08418092131614685,0.0,0.42714112997055054,0.41522717475891113,-0.011913955211639404,3.5246148109436035,0.02861992083489895
9,2,natops_train_133,5,0.9000000012888852,0.9000000012888852,0.8999999999991,7.4330541773128544,8,-1.0,9,edge,0.9,1.0,0.9,29,0.0008035882923048458,1.9950199480200193,5.520113759008322,5.3467973540138685,0.07606045425530862,3.9410105164755476,11,0.08200611174106598,0.0,0.42714112997055054,0.4075377881526947,-0.019603341817855835,3.5452041625976562,0.02805304154753685
10,0,natops_train_139,1,0.2500000004675457,0.2500000004675457,0.24999999999974998,4.982919656555412,7,1.0,10,small,0.25,1.0,0.25,30,0.0004714999752454637,4.356610739029571,1.8896359322087664,1.1469344995944952,0.2675123949431711,1.3114003435605102,18,0.20815880596637726,0.0,1.236812949180603,1.2119402885437012,-0.024872660636901855,1.580771565437317,0.1706862449645996
10,1,natops_train_139,1,0.5000000009350914,0.5000000009350914,0.49999999999949996,4.982919656555412,7,1.0,10,mid,0.5,1.0,0.5,31,0.0005817557975176068,4.329904268145806,3.386894624589742,2.8407226268790824,0.301740705423678,1.3231645197504096,18,0.20519788563251495,0.0,1.236812949180603,1.1861628293991089,-0.05065011978149414,1.6917197704315186,0.1555498093366623
10,2,natops_train_139,1,0.9000000016831647,0.9000000016831647,0.8999999999991,4.982919656555412,7,1.0,10,edge,0.9,1.0,0.9,32,0.0010086721871882995,4.284044520029638,7.385903605601756,7.442733221619032,0.2681254691311291,1.299712885171175,14,0.20046423375606537,0.0,1.236812949180603,1.1449923515319824,-0.0918205976486206,1.7963429689407349,0.14229680597782135
11,0,natops_train_138,5,0.2500000012673241,0.2500000012673241,0.24999999999974998,8.858521649775593,0,-1.0,11,small,0.25,1.0,0.25,33,0.0004499225442581444,1.9622973068669332,1.5440776613233391,0.8471386334060897,0.04276769474320948,7.281650768282513,12,-0.11456330120563507,1.0,0.2013566792011261,0.20402361452579498,0.0026669353246688843,4.556286811828613,0.01039185468107462
11,1,natops_train_138,5,0.5000000025346482,0.5000000025346482,0.49999999999949996,8.858521649775593,0,-1.0,11,mid,0.5,1.0,0.5,34,0.0004980967367874513,1.949222631617565,2.3405183669483907,1.8547399414773142,0.08984047500416636,6.029558881439946,11,-0.1155669167637825,1.0,0.2013566792011261,0.20665529370307922,0.005298614501953125,4.540006637573242,0.010560618713498116
11,2,natops_train_138,5,0.9000000045623667,0.9000000045623667,0.8999999999991,8.858521649775593,0,-1.0,11,edge,0.9,1.0,0.9,35,0.0006792141758916975,1.9261539088678545,4.2704966696660325,4.12860988236533,0.09371326437725326,5.957635764709928,11,-0.11694765090942383,1.0,0.2013566792011261,0.21128752827644348,0.009930849075317383,4.512119770050049,0.01085602305829525
12,0,natops_train_41,3,0.24999999984942492,0.24999999984942492,0.24999999999974998,6.085341909934566,4,1.0,12,small,0.25,1.0,0.25,36,0.0004734937826089551,1.4514896180976735,1.835228393236438,1.152207056499893,0.05014553485185994,4.864540142007172,12,0.002133045345544815,0.0,0.5355225801467896,0.5355926752090454,7.009506225585938e-05,3.280212163925171,0.036256298422813416
12,1,natops_train_41,3,0.49999999969884984,0.49999999969884984,0.49999999999949996,6.085341909934566,4,1.0,12,mid,0.5,1.0,0.5,37,0.0005768373025808427,1.4506520827400815,3.224451451163729,2.690812546502391,0.08331733894738136,4.8797767503807945,12,0.0067282263189554214,0.0,0.5355225801467896,0.535752534866333,0.00022995471954345703,3.2789392471313477,0.03630080446600914
12,2,natops_train_41,3,0.8999999994579299,0.8999999994579299,0.8999999999991,6.085341909934566,4,1.0,12,edge,0.9,1.0,0.9,38,0.0009340777768992133,1.4475773057025667,6.941736100659583,6.547714405044886,0.05945734975587887,5.044581753512223,15,0.014017682522535324,0.0,0.5355225801467896,0.5347455143928528,-0.0007770657539367676,3.2818219661712646,0.03620009496808052
13,0,natops_train_19,5,0.2500000011099728,0.2500000011099728,0.24999999999974998,8.45139186927051,9,1.0,13,small,0.25,1.0,0.25,39,0.0004702508776937819,2.2164384388532308,1.7129453583472647,1.0757955743866052,0.11053690814878792,4.245830059051514,10,-0.151761993765831,1.0,0.44011032581329346,0.44856807589530945,0.008457750082015991,3.6500871181488037,0.025330552831292152
