anchor_index,candidate_local_index,tid,y,delta_norm_raw,delta_norm_safe,safe_radius_ratio,manifold_margin,direction_id,sign,ray_id,tier_label,tier_ratio,safe_upper_bound,gamma_used,aug_index,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,feedback_weight,margin_aug,aug_seen_count,alignment_cosine,is_conflict,entropy_orig,entropy_aug,entropy_shift,probe_margin_aug,probe_feedback_weight
0,0,natops_train_45,5,0.25000000106372106,0.25000000106372106,0.24999999999974998,8.56003059520893,7,1.0,0,small,0.25,1.0,0.25,0,0.0004906791480060315,2.32346871844103,2.220646288288931,1.4538496154440084,0.12369048886466771,3.643139287829399,16,-0.05397713556885719,1.0,0.14592786133289337,0.14926907420158386,0.0033412128686904907,4.994791030883789,0.0067275697365403175
0,1,natops_train_45,5,0.5000000021274421,0.5000000021274421,0.49999999999949996,8.56003059520893,7,1.0,0,mid,0.5,1.0,0.5,1,0.0006670031543264566,2.3223934453051864,4.454314770676268,3.818740510261347,0.08989337418461218,3.5818329881876707,16,-0.0517544150352478,1.0,0.14592786133289337,0.1527511477470398,0.006823286414146423,4.9688191413879395,0.006903363857418299
0,2,natops_train_45,5,0.9000000038293958,0.9000000038293958,0.8999999999991,8.56003059520893,7,1.0,0,edge,0.9,1.0,0.9,2,0.001326530012339812,2.3194160514769555,10.630796481075025,10.499216309929857,0.1594523085942982,2.776133207310187,19,-0.048141662031412125,1.0,0.14592786133289337,0.1584130823612213,0.012485221028327942,4.924487113952637,0.007214031647890806
1,0,natops_train_2,2,0.25000000038063414,0.25000000038063414,0.24999999999974998,3.403803584599296,3,1.0,1,small,0.25,1.0,0.25,3,0.00048670780170498393,5.352273431337513,2.369776123768518,1.5056647356113229,0.3326539574907376,1.0308812028513505,13,-0.02836432494223118,1.0,0.20271465182304382,0.20921503007411957,0.006500378251075745,3.3481597900390625,0.03395547345280647
1,1,natops_train_2,2,0.5000000007612683,0.5000000007612683,0.49999999999949996,3.403803584599296,3,1.0,1,mid,0.5,1.0,0.5,4,0.0006697227941386455,5.3625875772266065,4.96401778616032,3.975374851215358,0.28472755697126,1.787328231220062,13,-0.028657976537942886,1.0,0.20271465182304382,0.21658746898174286,0.013872817158699036,3.28196120262146,0.036195237189531326
1,2,natops_train_2,2,0.900000001370283,0.900000001370283,0.8999999999991,3.403803584599296,3,1.0,1,edge,0.9,1.0,0.9,5,0.0013343096990851991,5.379141833283214,12.228566001987254,10.683777783783054,0.24024171367221112,2.089630052447319,14,-0.029119808226823807,1.0,0.20271465182304382,0.22904957830905914,0.02633492648601532,3.176492214202881,0.04006000980734825
2,0,natops_train_70,2,0.250000000221363,0.250000000221363,0.24999999999974998,3.7057251736594052,2,-1.0,2,small,0.25,1.0,0.25,6,0.0004957723226075711,4.732949854203378,2.4793714514537917,1.6928213699783863,0.34781121773729945,1.1498198109594258,11,0.07754373550415039,0.0,0.02886240929365158,0.0250360369682312,-0.0038263723254203796,6.160705089569092,0.0021063184831291437
2,1,natops_train_70,2,0.500000000442726,0.500000000442726,0.49999999999949996,3.7057251736594052,2,-1.0,2,mid,0.5,1.0,0.5,7,0.000727778321507563,4.68872393828114,5.4524846121395125,4.621103319648973,0.23914648501790667,1.8902862095519115,19,0.07694302499294281,0.0,0.02886240929365158,0.02172461338341236,-0.00713779591023922,6.3815460205078125,0.001689644530415535
2,2,natops_train_70,2,0.9000000007969069,0.9000000007969069,0.8999999999991,3.7057251736594052,2,-1.0,2,edge,0.9,1.0,0.9,8,0.0016037772232625497,4.615382966371545,14.387469229102903,13.193664014037271,0.3878114496280129,0.9011401447157065,12,0.0759962797164917,0.0,0.02886240929365158,0.01772804744541645,-0.01113436184823513,6.7054243087768555,0.0012227562256157398
3,0,natops_train_48,0,0.25000000174789533,0.25000000174789533,0.24999999999974998,5.125926047346305,1,1.0,3,small,0.25,1.0,0.25,9,0.0004898670792550784,4.471735745931043,2.0597090009636605,1.3639508212765805,0.07946555914979679,5.287934793875768,13,0.18381088972091675,0.0,0.020579859614372253,0.018222250044345856,-0.0023576095700263977,6.886822700500488,0.0010201114928349853
