dataset,seed,status,algo,model,pipeline,acl_aug_ce_mode,base_f1,act_f1,gain,warmup_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,act_stop_epoch,warmup_stop_epoch,f1_gain_pct,base_best_val_f1,act_best_val_f1,warmup_best_val_f1,selected_anchor_count,selected_positive_count,candidate_total_count,hard_positive_score_mean,fidelity_score_mean,acl_last_ce_loss,acl_last_supcon_loss
heartbeat,1,success,lraes,resnet1d,gcg_acl,selected,0.6402685587853818,0.6915213781652138,0.05125281937983195,0.5826581910341102,0.0007036393101108142,9.577842725501126,1.0460161586282473,0.12484437580199728,0.9999999999989998,4.12020843699955,0.0005906049504610453,0.4831288343558282,13,20,10,8.00489273941049,0.6746031746031746,0.7184065934065934,0.6893939393939394,163,163,652,0.010286336220121975,0.012141458030225847,0.12950854003429413,4.254457394282023
heartbeat,2,success,lraes,resnet1d,gcg_acl,selected,0.6893939393939394,0.6283003402796752,-0.06109359911426426,0.5762917933130699,0.0007035102278749453,9.609046986461747,1.0484033200135403,0.1280277427115232,0.9999999999989998,3.83564772513341,0.0006637297915487602,0.4785276073619632,20,12,10,-8.861927377262054,0.6440972222222222,0.632051282051282,0.5980392156862745,163,163,652,0.007730166486365475,0.008182335335408594,0.12791493783394495,4.234407822291057
heartbeat,3,success,lraes,resnet1d,gcg_acl,selected,0.5186409814069388,0.6306728816952157,0.11203190028827692,0.5547779922779923,0.0007031926087107253,9.523120699730141,1.0436952126757129,0.11918766643362855,0.9999999999989998,4.251664563565001,-0.0011410415099370951,0.5276073619631901,17,12,10,21.601046331378807,0.64125,0.7119437939110069,0.6554621848739496,163,163,652,0.0080708093836235,0.011466528034635893,0.3251139173905055,4.501030286153157
