dataset,seed,status,algo,model,base_f1,mba_f1,gain,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,base_stop_epoch,mba_stop_epoch,f1_gain_pct,base_best_val_f1,mba_best_val_f1
articularywordrecognition,1,success,lraes,patchtst,0.9694623984710941,0.9282923448102963,-0.041170053660797734,0.000271945904464184,0.027115926763680766,1.132553577487863,0.214355199508225,0.9999999999899996,3.913112969615949,-0.003819964826107025,0.5,100,24,-4.24668862650444,0.9386666666666666,0.9440000000000001
