anchor_index,tid,class_id,candidate_order,direction_id,sign,gamma_requested,gamma_used,direction_norm,safe_upper_bound,safe_radius_ratio,manifold_margin,algo,direction_bank_source,transport_error_fro,transport_error_logeuc,bridge_cond_A,metric_preservation_error,margin_aug,feedback_weight
56,handwriting_train_10,5,0,3,-1.0,0.1,0.03586295469763249,0.9999999403953552,0.03586295469763249,0.3586295469727386,0.07172590512013935,lraes,lraes,0.0001543348014311898,0.00018497399498985863,1.032405839597654,0.047119189247049144,1.102049708366394,0.7506439621672885
29,handwriting_train_100,18,0,0,1.0,0.1,0.07507222020323846,1.0,0.07507222020323846,0.7507222020248773,0.15014444040662708,lraes,lraes,0.0001624304581408682,0.0006365900800352705,1.049709613902362,0.09152634925038572,-0.4374062418937683,0.39235918313549967
52,handwriting_train_101,12,0,1,1.0,0.1,0.1,1.0,0.11845762731092936,0.99999999999,0.23691525462209567,lraes,lraes,0.00016329323482991795,0.0002576407644708541,1.0874233269824214,0.13868475048689213,1.5556931495666504,0.825734479080989
98,handwriting_train_102,25,0,2,1.0,0.1,0.1,1.0,0.16767621704093907,0.99999999999,0.33535243408221355,lraes,lraes,0.00016133791458131883,0.0006690582534788216,1.1026423798782101,0.14913997106652666,1.7830406427383423,0.8560719177577761
58,handwriting_train_103,8,0,8,-1.0,0.1,0.1,0.9999999403953552,0.16472704510914218,0.99999999999,0.3294540705816198,lraes,lraes,0.00015461263750072557,0.0002892906305240416,1.0989800563120857,0.13555241800982407,-0.4055606722831726,0.39997706481719364
28,handwriting_train_104,3,0,0,1.0,0.1,0.09371992718393865,1.0,0.09371992718393865,0.9371992718300144,0.18743985436806476,lraes,lraes,0.00016419946328033,0.00025808464116836607,1.0625548337417645,0.11541394716851015,-0.4246518015861511,0.39540415246501953
79,handwriting_train_105,21,0,0,1.0,0.1,0.05536706543987802,1.0,0.05536706543987802,0.5536706543932435,0.11073413087986679,lraes,lraes,0.00016062747501762467,0.0001772106127777879,1.036620610651901,0.06707556175399686,1.5370988845825195,0.8230425925777582
31,handwriting_train_106,17,0,4,-1.0,0.1,0.1,0.9999999403953552,0.25847780355909833,0.99999999999,0.5169555763057583,lraes,lraes,0.00015998865919306132,0.00032671906830232446,1.1003072625930062,0.14623186694621276,0.6619613170623779,0.6597008334047452
18,handwriting_train_108,14,0,3,-1.0,0.1,0.07441720105180663,0.9999999403953552,0.07441720105180663,0.7441720105106245,0.1488343932325404,lraes,lraes,0.0001530027461357334,0.0003047293286456557,1.0687734006969716,0.09684814614063529,0.29234981536865234,0.5725713090676998
38,handwriting_train_109,6,0,7,1.0,0.1,0.1,1.0,0.11437286064702162,0.99999999999,0.228745721294272,lraes,lraes,0.00015760746490526187,0.000190661416116312,1.0988543897620582,0.13434382702774486,0.9033361077308655,0.711634591022484
